Threads,BlockSize,HackSize,Time_s,MFLOPS,NNZ,Matrix,Format,Mode,GFLOPS
27,-1,16,0.00321368,5339.87,8580313,thermal2.mtx,HLL,OpenMP,5.3398699999999995
28,-1,16,0.00303726,5650.03,8580313,thermal2.mtx,HLL,OpenMP,5.65003
29,-1,16,0.00294863,5819.86,8580313,thermal2.mtx,HLL,OpenMP,5.819859999999999
30,-1,16,0.00282332,6078.17,8580313,thermal2.mtx,HLL,OpenMP,6.07817
31,-1,16,0.0030179,5686.28,8580313,thermal2.mtx,HLL,OpenMP,5.68628
32,-1,16,0.00273691,6270.08,8580313,thermal2.mtx,HLL,OpenMP,6.27008
33,-1,16,0.00275251,6234.53,8580313,thermal2.mtx,HLL,OpenMP,6.2345299999999995
34,-1,16,0.00279522,6139.27,8580313,thermal2.mtx,HLL,OpenMP,6.139270000000001
35,-1,16,0.00284916,6023.05,8580313,thermal2.mtx,HLL,OpenMP,6.0230500000000005
36,-1,16,0.00284261,6036.93,8580313,thermal2.mtx,HLL,OpenMP,6.03693
37,-1,16,0.00285002,6021.24,8580313,thermal2.mtx,HLL,OpenMP,6.02124
38,-1,16,0.00282778,6068.58,8580313,thermal2.mtx,HLL,OpenMP,6.06858
39,-1,16,0.00288564,5946.9,8580313,thermal2.mtx,HLL,OpenMP,5.946899999999999
40,-1,16,0.00329697,5204.98,8580313,thermal2.mtx,HLL,OpenMP,5.20498
1,-1,16,2.115e-05,809.58,8562,mhda416.mtx,HLL,OpenMP,0.8095800000000001
2,-1,16,2.16e-05,792.64,8562,mhda416.mtx,HLL,OpenMP,0.79264
3,-1,16,0.00012116,141.33,8562,mhda416.mtx,HLL,OpenMP,0.14133
4,-1,16,1.415e-05,1209.96,8562,mhda416.mtx,HLL,OpenMP,1.2099600000000001
5,-1,16,1.479e-05,1158.16,8562,mhda416.mtx,HLL,OpenMP,1.15816
6,-1,16,1.42e-05,1205.64,8562,mhda416.mtx,HLL,OpenMP,1.20564
7,-1,16,1.773e-05,966.04,8562,mhda416.mtx,HLL,OpenMP,0.96604
8,-1,16,1.662e-05,1030.2,8562,mhda416.mtx,HLL,OpenMP,1.0302
9,-1,16,1.61e-05,1063.79,8562,mhda416.mtx,HLL,OpenMP,1.06379
10,-1,16,1.752e-05,977.29,8562,mhda416.mtx,HLL,OpenMP,0.97729
11,-1,16,2.462e-05,695.66,8562,mhda416.mtx,HLL,OpenMP,0.69566
12,-1,16,2.298e-05,745.28,8562,mhda416.mtx,HLL,OpenMP,0.7452799999999999
13,-1,16,2.648e-05,646.69,8562,mhda416.mtx,HLL,OpenMP,0.6466900000000001
14,-1,16,2.903e-05,589.78,8562,mhda416.mtx,HLL,OpenMP,0.58978
15,-1,16,3.332e-05,513.86,8562,mhda416.mtx,HLL,OpenMP,0.51386
16,-1,16,3.498e-05,489.51,8562,mhda416.mtx,HLL,OpenMP,0.48951
17,-1,16,3.474e-05,492.98,8562,mhda416.mtx,HLL,OpenMP,0.49298000000000003
18,-1,16,3.933e-05,435.37,8562,mhda416.mtx,HLL,OpenMP,0.43537
19,-1,16,3.786e-05,452.32,8562,mhda416.mtx,HLL,OpenMP,0.45232
20,-1,16,4.221e-05,405.68,8562,mhda416.mtx,HLL,OpenMP,0.40568
21,-1,16,4.428e-05,386.7,8562,mhda416.mtx,HLL,OpenMP,0.3867
22,-1,16,4.436e-05,385.99,8562,mhda416.mtx,HLL,OpenMP,0.38599
23,-1,16,4.637e-05,369.28,8562,mhda416.mtx,HLL,OpenMP,0.36928
24,-1,16,4.832e-05,354.38,8562,mhda416.mtx,HLL,OpenMP,0.35438
25,-1,16,5.305e-05,322.78,8562,mhda416.mtx,HLL,OpenMP,0.32277999999999996
26,-1,16,5.709e-05,299.93,8562,mhda416.mtx,HLL,OpenMP,0.29993000000000003
27,-1,16,4.939e-05,346.68,8562,mhda416.mtx,HLL,OpenMP,0.34668
28,-1,16,5.462e-05,313.54,8562,mhda416.mtx,HLL,OpenMP,0.31354000000000004
29,-1,16,5.78e-05,296.24,8562,mhda416.mtx,HLL,OpenMP,0.29624
30,-1,16,5.661e-05,302.48,8562,mhda416.mtx,HLL,OpenMP,0.30248
31,-1,16,5.79e-05,295.75,8562,mhda416.mtx,HLL,OpenMP,0.29575
32,-1,16,6.562e-05,260.94,8562,mhda416.mtx,HLL,OpenMP,0.26094
33,-1,16,6.254e-05,273.8,8562,mhda416.mtx,HLL,OpenMP,0.2738
34,-1,16,6.626e-05,258.44,8562,mhda416.mtx,HLL,OpenMP,0.25844
35,-1,16,6.918e-05,247.52,8562,mhda416.mtx,HLL,OpenMP,0.24752000000000002
36,-1,16,7.037e-05,243.35,8562,mhda416.mtx,HLL,OpenMP,0.24334999999999998
37,-1,16,7.01e-05,244.26,8562,mhda416.mtx,HLL,OpenMP,0.24425999999999998
38,-1,16,7.47e-05,229.23,8562,mhda416.mtx,HLL,OpenMP,0.22923
39,-1,16,7.369e-05,232.39,8562,mhda416.mtx,HLL,OpenMP,0.23238999999999999
40,-1,16,8.042e-05,212.93,8562,mhda416.mtx,HLL,OpenMP,0.21293
1,-1,32,0.01622862,380.04,3083796,roadNet-PA.mtx,HLL,OpenMP,0.38004000000000004
2,-1,32,0.00860098,717.08,3083796,roadNet-PA.mtx,HLL,OpenMP,0.71708
3,-1,32,0.00570457,1081.17,3083796,roadNet-PA.mtx,HLL,OpenMP,1.08117
4,-1,32,0.00439549,1403.16,3083796,roadNet-PA.mtx,HLL,OpenMP,1.4031600000000002
5,-1,32,0.00357569,1724.87,3083796,roadNet-PA.mtx,HLL,OpenMP,1.72487
6,-1,32,0.0029744,2073.56,3083796,roadNet-PA.mtx,HLL,OpenMP,2.07356
7,-1,32,0.00265604,2322.1,3083796,roadNet-PA.mtx,HLL,OpenMP,2.3221
8,-1,32,0.00239953,2570.34,3083796,roadNet-PA.mtx,HLL,OpenMP,2.5703400000000003
9,-1,32,0.00214604,2873.94,3083796,roadNet-PA.mtx,HLL,OpenMP,2.87394
10,-1,32,0.00195567,3153.69,3083796,roadNet-PA.mtx,HLL,OpenMP,3.15369
11,-1,32,0.00179767,3430.89,3083796,roadNet-PA.mtx,HLL,OpenMP,3.4308899999999998
12,-1,32,0.00165756,3720.9,3083796,roadNet-PA.mtx,HLL,OpenMP,3.7209
13,-1,32,0.00150171,4107.05,3083796,roadNet-PA.mtx,HLL,OpenMP,4.10705
14,-1,32,0.00140295,4396.17,3083796,roadNet-PA.mtx,HLL,OpenMP,4.39617
15,-1,32,0.00130314,4732.87,3083796,roadNet-PA.mtx,HLL,OpenMP,4.73287
16,-1,32,0.00121755,5065.57,3083796,roadNet-PA.mtx,HLL,OpenMP,5.06557
17,-1,32,0.00116261,5304.94,3083796,roadNet-PA.mtx,HLL,OpenMP,5.304939999999999
18,-1,32,0.00107186,5754.12,3083796,roadNet-PA.mtx,HLL,OpenMP,5.7541199999999995
19,-1,32,0.0010511,5867.75,3083796,roadNet-PA.mtx,HLL,OpenMP,5.86775
20,-1,32,0.00101377,6083.82,3083796,roadNet-PA.mtx,HLL,OpenMP,6.083819999999999
21,-1,32,0.00130117,4740.04,3083796,roadNet-PA.mtx,HLL,OpenMP,4.74004
22,-1,32,0.00159889,3857.43,3083796,roadNet-PA.mtx,HLL,OpenMP,3.85743
23,-1,32,0.0012139,5080.81,3083796,roadNet-PA.mtx,HLL,OpenMP,5.0808100000000005
24,-1,32,0.00116285,5303.86,3083796,roadNet-PA.mtx,HLL,OpenMP,5.303859999999999
25,-1,32,0.00112854,5465.1,3083796,roadNet-PA.mtx,HLL,OpenMP,5.4651000000000005
26,-1,32,0.00110078,5602.93,3083796,roadNet-PA.mtx,HLL,OpenMP,5.602930000000001
27,-1,32,0.00106863,5771.47,3083796,roadNet-PA.mtx,HLL,OpenMP,5.77147
28,-1,32,0.00103049,5985.09,3083796,roadNet-PA.mtx,HLL,OpenMP,5.9850900000000005
29,-1,32,0.0010195,6049.61,3083796,roadNet-PA.mtx,HLL,OpenMP,6.0496099999999995
30,-1,32,0.00096043,6421.69,3083796,roadNet-PA.mtx,HLL,OpenMP,6.42169
31,-1,32,0.00094942,6496.19,3083796,roadNet-PA.mtx,HLL,OpenMP,6.4961899999999995
32,-1,32,0.00091836,6715.91,3083796,roadNet-PA.mtx,HLL,OpenMP,6.71591
33,-1,32,0.00089707,6875.25,3083796,roadNet-PA.mtx,HLL,OpenMP,6.87525
34,-1,32,0.00086495,7130.58,3083796,roadNet-PA.mtx,HLL,OpenMP,7.13058
35,-1,32,0.00084643,7286.57,3083796,roadNet-PA.mtx,HLL,OpenMP,7.286569999999999
36,-1,32,0.00083382,7396.82,3083796,roadNet-PA.mtx,HLL,OpenMP,7.39682
37,-1,32,0.00082263,7497.44,3083796,roadNet-PA.mtx,HLL,OpenMP,7.497439999999999
38,-1,32,0.00079405,7767.22,3083796,roadNet-PA.mtx,HLL,OpenMP,7.76722
39,-1,32,0.00078709,7835.89,3083796,roadNet-PA.mtx,HLL,OpenMP,7.83589
40,-1,32,0.00209855,2938.98,3083796,roadNet-PA.mtx,HLL,OpenMP,2.93898
1,-1,32,0.26569754,957.53,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,0.95753
2,-1,32,0.13735471,1852.23,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,1.85223
3,-1,32,0.09325733,2728.07,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,2.72807
4,-1,32,0.07287192,3491.23,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,3.49123
5,-1,32,0.06024434,4223.01,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,4.22301
6,-1,32,0.05166201,4924.55,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,4.92455
7,-1,32,0.04639748,5483.32,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,5.48332
8,-1,32,0.04358122,5837.66,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,5.83766
9,-1,32,0.04089622,6220.92,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,6.2209200000000004
10,-1,32,0.0383389,6635.88,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,6.63588
11,-1,32,0.03702399,6871.55,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,6.87155
12,-1,32,0.03592273,7082.21,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.08221
13,-1,32,0.03477413,7316.14,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.316140000000001
14,-1,32,0.03392525,7499.2,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.4992
15,-1,32,0.03337328,7623.23,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.6232299999999995
16,-1,32,0.03304614,7698.7,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.6987
17,-1,32,0.0329056,7731.58,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.73158
18,-1,32,0.03278877,7759.13,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.75913
19,-1,32,0.03276381,7765.04,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.76504
20,-1,32,0.03274,7770.69,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.770689999999999
21,-1,32,0.03373777,7540.87,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.54087
22,-1,32,0.03327543,7645.65,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.64565
23,-1,32,0.03285197,7744.2,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.7442
24,-1,32,0.03256927,7811.42,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.81142
25,-1,32,0.03234961,7864.46,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.86446
26,-1,32,0.03210718,7923.84,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.92384
27,-1,32,0.0319274,7968.46,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.96846
28,-1,32,0.0317671,8008.67,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,8.00867
29,-1,32,0.03167545,8031.84,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,8.03184
30,-1,32,0.03163651,8041.73,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,8.04173
31,-1,32,0.0317866,8003.76,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,8.00376
32,-1,32,0.03186829,7983.24,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.9832399999999994
33,-1,32,0.03174384,8014.54,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,8.01454
34,-1,32,0.03182786,7993.38,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.99338
35,-1,32,0.03203204,7942.43,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.94243
36,-1,32,0.03240626,7850.72,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.85072
37,-1,32,0.03218222,7905.37,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.90537
38,-1,32,0.03213522,7916.93,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.916930000000001
39,-1,32,0.03215487,7912.09,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.91209
40,-1,32,0.03415458,7448.85,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.44885
1,-1,32,6.969e-05,699.69,24382,mcfe.mtx,HLL,OpenMP,0.69969
2,-1,32,5.478e-05,890.11,24382,mcfe.mtx,HLL,OpenMP,0.8901100000000001
3,-1,32,4.8e-05,1015.96,24382,mcfe.mtx,HLL,OpenMP,1.01596
4,-1,32,0.00012275,397.25,24382,mcfe.mtx,HLL,OpenMP,0.39725
5,-1,32,2.834e-05,1720.48,24382,mcfe.mtx,HLL,OpenMP,1.72048
6,-1,32,2.547e-05,1914.66,24382,mcfe.mtx,HLL,OpenMP,1.91466
7,-1,32,2.507e-05,1944.76,24382,mcfe.mtx,HLL,OpenMP,1.94476
8,-1,32,6.506e-05,749.57,24382,mcfe.mtx,HLL,OpenMP,0.7495700000000001
9,-1,32,2.409e-05,2023.85,24382,mcfe.mtx,HLL,OpenMP,2.02385
10,-1,32,2.451e-05,1989.74,24382,mcfe.mtx,HLL,OpenMP,1.98974
11,-1,32,3.982e-05,1224.48,24382,mcfe.mtx,HLL,OpenMP,1.22448
12,-1,32,4.361e-05,1118.12,24382,mcfe.mtx,HLL,OpenMP,1.1181199999999998
13,-1,32,3.168e-05,1539.51,24382,mcfe.mtx,HLL,OpenMP,1.53951
14,-1,32,3.249e-05,1501.06,24382,mcfe.mtx,HLL,OpenMP,1.5010599999999998
15,-1,32,3.728e-05,1308.06,24382,mcfe.mtx,HLL,OpenMP,1.30806
16,-1,32,3.876e-05,1258.14,24382,mcfe.mtx,HLL,OpenMP,1.25814
17,-1,32,4.047e-05,1205.0,24382,mcfe.mtx,HLL,OpenMP,1.205
18,-1,32,4.2e-05,1161.08,24382,mcfe.mtx,HLL,OpenMP,1.16108
19,-1,32,4.655e-05,1047.47,24382,mcfe.mtx,HLL,OpenMP,1.0474700000000001
20,-1,32,4.723e-05,1032.56,24382,mcfe.mtx,HLL,OpenMP,1.03256
21,-1,32,5.141e-05,948.6,24382,mcfe.mtx,HLL,OpenMP,0.9486
22,-1,32,5.331e-05,914.76,24382,mcfe.mtx,HLL,OpenMP,0.91476
23,-1,32,5.492e-05,887.91,24382,mcfe.mtx,HLL,OpenMP,0.88791
24,-1,32,5.187e-05,940.07,24382,mcfe.mtx,HLL,OpenMP,0.9400700000000001
25,-1,32,5.343e-05,912.63,24382,mcfe.mtx,HLL,OpenMP,0.9126299999999999
26,-1,32,5.257e-05,927.69,24382,mcfe.mtx,HLL,OpenMP,0.92769
27,-1,32,5.56e-05,877.1,24382,mcfe.mtx,HLL,OpenMP,0.8771
28,-1,32,5.854e-05,833.03,24382,mcfe.mtx,HLL,OpenMP,0.8330299999999999
29,-1,32,5.943e-05,820.48,24382,mcfe.mtx,HLL,OpenMP,0.82048
30,-1,32,5.553e-05,878.21,24382,mcfe.mtx,HLL,OpenMP,0.87821
31,-1,32,6.228e-05,782.95,24382,mcfe.mtx,HLL,OpenMP,0.78295
32,-1,32,6.741e-05,723.36,24382,mcfe.mtx,HLL,OpenMP,0.72336
33,-1,32,6.703e-05,727.53,24382,mcfe.mtx,HLL,OpenMP,0.72753
34,-1,32,7.287e-05,669.23,24382,mcfe.mtx,HLL,OpenMP,0.66923
35,-1,32,7.797e-05,625.45,24382,mcfe.mtx,HLL,OpenMP,0.6254500000000001
36,-1,32,7.421e-05,657.15,24382,mcfe.mtx,HLL,OpenMP,0.65715
37,-1,32,7.824e-05,623.28,24382,mcfe.mtx,HLL,OpenMP,0.62328
38,-1,32,7.498e-05,650.32,24382,mcfe.mtx,HLL,OpenMP,0.65032
39,-1,32,8.315e-05,586.43,24382,mcfe.mtx,HLL,OpenMP,0.5864299999999999
40,-1,32,0.0001011,482.32,24382,mcfe.mtx,HLL,OpenMP,0.48231999999999997
1,-1,32,0.00872832,291.78,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,0.29178
2,-1,32,0.00468143,544.02,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,0.54402
3,-1,32,0.00303571,838.94,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,0.83894
4,-1,32,0.00231265,1101.24,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,1.10124
5,-1,32,0.00190978,1333.54,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,1.33354
6,-1,32,0.0016115,1580.38,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,1.5803800000000001
7,-1,32,0.00142752,1784.05,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,1.78405
8,-1,32,0.00128781,1977.6,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,1.9775999999999998
9,-1,32,0.00117578,2166.03,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,2.16603
10,-1,32,0.00108786,2341.08,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,2.34108
11,-1,32,0.00105978,2403.12,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,2.40312
12,-1,32,0.00101232,2515.78,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,2.5157800000000003
13,-1,32,0.00088047,2892.52,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,2.89252
14,-1,32,0.00082826,3074.85,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,3.07485
15,-1,32,0.00073542,3463.02,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,3.4630199999999998
16,-1,32,0.00064423,3953.2,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,3.9532
17,-1,32,0.00058679,4340.17,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,4.34017
18,-1,32,0.00054719,4654.26,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,4.65426
19,-1,32,0.00054478,4674.88,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,4.67488
20,-1,32,0.00051625,4933.25,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,4.93325
21,-1,32,0.00073816,3450.19,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,3.45019
22,-1,32,0.00080705,3155.65,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,3.15565
23,-1,32,0.0006846,3720.11,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,3.72011
24,-1,32,0.0006735,3781.4,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,3.7814
25,-1,32,0.00061905,4114.04,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,4.11404
26,-1,32,0.00064346,3957.92,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,3.95792
27,-1,32,0.00061679,4129.11,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,4.12911
28,-1,32,0.00061246,4158.28,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,4.1582799999999995
29,-1,32,0.00059129,4307.19,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,4.307189999999999
30,-1,32,0.00060601,4202.52,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,4.202520000000001
31,-1,32,0.00055752,4568.03,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,4.568029999999999
32,-1,32,0.00053618,4749.89,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,4.749890000000001
33,-1,32,0.00057343,4441.3,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,4.4413
34,-1,32,0.00050799,5013.45,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,5.01345
35,-1,32,0.00053903,4724.79,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,4.72479
36,-1,32,0.00048395,5262.44,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,5.26244
37,-1,32,0.00051891,4907.93,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,4.90793
38,-1,32,0.00048325,5270.15,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,5.270149999999999
39,-1,32,0.00044753,5690.76,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,5.69076
40,-1,32,0.00056971,4470.32,1273389,mac_econ_fwd500.mtx,HLL,OpenMP,4.47032
1,-1,32,0.00961842,833.27,4007383,cant.mtx,HLL,OpenMP,0.83327
2,-1,32,0.00510315,1570.55,4007383,cant.mtx,HLL,OpenMP,1.57055
3,-1,32,0.00336275,2383.4,4007383,cant.mtx,HLL,OpenMP,2.3834
4,-1,32,0.00253462,3162.12,4007383,cant.mtx,HLL,OpenMP,3.16212
5,-1,32,0.00207913,3854.87,4007383,cant.mtx,HLL,OpenMP,3.85487
6,-1,32,0.00174592,4590.57,4007383,cant.mtx,HLL,OpenMP,4.59057
7,-1,32,0.00159675,5019.43,4007383,cant.mtx,HLL,OpenMP,5.019430000000001
8,-1,32,0.00142149,5638.28,4007383,cant.mtx,HLL,OpenMP,5.63828
9,-1,32,0.00126805,6320.56,4007383,cant.mtx,HLL,OpenMP,6.32056
10,-1,32,0.00116615,6872.86,4007383,cant.mtx,HLL,OpenMP,6.872859999999999
11,-1,32,0.00115037,6967.11,4007383,cant.mtx,HLL,OpenMP,6.96711
12,-1,32,0.00107971,7423.04,4007383,cant.mtx,HLL,OpenMP,7.42304
13,-1,32,0.00095165,8421.99,4007383,cant.mtx,HLL,OpenMP,8.42199
14,-1,32,0.00089538,8951.24,4007383,cant.mtx,HLL,OpenMP,8.95124
15,-1,32,0.00083849,9558.53,4007383,cant.mtx,HLL,OpenMP,9.558530000000001
16,-1,32,0.00069762,11488.67,4007383,cant.mtx,HLL,OpenMP,11.48867
17,-1,32,0.00069622,11511.75,4007383,cant.mtx,HLL,OpenMP,11.51175
18,-1,32,0.00059154,13548.91,4007383,cant.mtx,HLL,OpenMP,13.54891
19,-1,32,0.00056132,14278.53,4007383,cant.mtx,HLL,OpenMP,14.27853
20,-1,32,0.00054643,14667.58,4007383,cant.mtx,HLL,OpenMP,14.66758
21,-1,32,0.00076273,10507.97,4007383,cant.mtx,HLL,OpenMP,10.507969999999998
22,-1,32,0.00084537,9480.79,4007383,cant.mtx,HLL,OpenMP,9.48079
23,-1,32,0.00080201,9993.39,4007383,cant.mtx,HLL,OpenMP,9.99339
24,-1,32,0.00074969,10690.77,4007383,cant.mtx,HLL,OpenMP,10.69077
25,-1,32,0.00077173,10385.51,4007383,cant.mtx,HLL,OpenMP,10.38551
26,-1,32,0.00076967,10413.3,4007383,cant.mtx,HLL,OpenMP,10.4133
27,-1,32,0.00070926,11300.17,4007383,cant.mtx,HLL,OpenMP,11.30017
28,-1,32,0.00071778,11165.98,4007383,cant.mtx,HLL,OpenMP,11.16598
29,-1,32,0.0006723,11921.37,4007383,cant.mtx,HLL,OpenMP,11.921370000000001
30,-1,32,0.00064117,12500.22,4007383,cant.mtx,HLL,OpenMP,12.500219999999999
31,-1,32,0.00065456,12244.57,4007383,cant.mtx,HLL,OpenMP,12.24457
32,-1,32,0.00062737,12775.11,4007383,cant.mtx,HLL,OpenMP,12.77511
33,-1,32,0.0005933,13508.7,4007383,cant.mtx,HLL,OpenMP,13.508700000000001
34,-1,32,0.00057565,13922.91,4007383,cant.mtx,HLL,OpenMP,13.92291
35,-1,32,0.00054801,14625.32,4007383,cant.mtx,HLL,OpenMP,14.62532
36,-1,32,0.00061192,13097.82,4007383,cant.mtx,HLL,OpenMP,13.09782
37,-1,32,0.00052424,15288.47,4007383,cant.mtx,HLL,OpenMP,15.28847
38,-1,32,0.00070176,11420.98,4007383,cant.mtx,HLL,OpenMP,11.42098
39,-1,32,0.00050984,15720.05,4007383,cant.mtx,HLL,OpenMP,15.720049999999999
40,-1,32,0.00056595,14161.49,4007383,cant.mtx,HLL,OpenMP,14.16149
1,-1,32,3.667e-05,401.0,7353,west2021.mtx,HLL,OpenMP,0.401
2,-1,32,3.597e-05,408.79,7353,west2021.mtx,HLL,OpenMP,0.40879000000000004
3,-1,32,2.525e-05,582.51,7353,west2021.mtx,HLL,OpenMP,0.58251
4,-1,32,8.942e-05,164.45,7353,west2021.mtx,HLL,OpenMP,0.16444999999999999
5,-1,32,1.77e-05,830.64,7353,west2021.mtx,HLL,OpenMP,0.8306399999999999
6,-1,32,1.165e-05,1262.13,7353,west2021.mtx,HLL,OpenMP,1.2621300000000002
7,-1,32,1.601e-05,918.64,7353,west2021.mtx,HLL,OpenMP,0.91864
8,-1,32,1.932e-05,761.32,7353,west2021.mtx,HLL,OpenMP,0.76132
9,-1,32,1.994e-05,737.57,7353,west2021.mtx,HLL,OpenMP,0.7375700000000001
10,-1,32,1.818e-05,808.75,7353,west2021.mtx,HLL,OpenMP,0.80875
11,-1,32,2.495e-05,589.45,7353,west2021.mtx,HLL,OpenMP,0.58945
12,-1,32,2.716e-05,541.56,7353,west2021.mtx,HLL,OpenMP,0.5415599999999999
13,-1,32,3.265e-05,450.4,7353,west2021.mtx,HLL,OpenMP,0.45039999999999997
14,-1,32,2.993e-05,491.34,7353,west2021.mtx,HLL,OpenMP,0.49134
15,-1,32,3.413e-05,430.84,7353,west2021.mtx,HLL,OpenMP,0.43084
16,-1,32,3.433e-05,428.31,7353,west2021.mtx,HLL,OpenMP,0.42831
17,-1,32,3.574e-05,411.42,7353,west2021.mtx,HLL,OpenMP,0.41142
18,-1,32,3.7e-05,397.41,7353,west2021.mtx,HLL,OpenMP,0.39741000000000004
19,-1,32,3.842e-05,382.78,7353,west2021.mtx,HLL,OpenMP,0.38277999999999995
20,-1,32,3.85e-05,382.0,7353,west2021.mtx,HLL,OpenMP,0.382
21,-1,32,4.125e-05,356.52,7353,west2021.mtx,HLL,OpenMP,0.35652
22,-1,32,4.34e-05,338.84,7353,west2021.mtx,HLL,OpenMP,0.33884
23,-1,32,4.779e-05,307.69,7353,west2021.mtx,HLL,OpenMP,0.30769
24,-1,32,4.611e-05,318.95,7353,west2021.mtx,HLL,OpenMP,0.31895
25,-1,32,4.911e-05,299.42,7353,west2021.mtx,HLL,OpenMP,0.29942
26,-1,32,5.157e-05,285.19,7353,west2021.mtx,HLL,OpenMP,0.28519
27,-1,32,4.823e-05,304.93,7353,west2021.mtx,HLL,OpenMP,0.30493000000000003
28,-1,32,5.001e-05,294.04,7353,west2021.mtx,HLL,OpenMP,0.29404
29,-1,32,4.978e-05,295.41,7353,west2021.mtx,HLL,OpenMP,0.29541
30,-1,32,5.134e-05,286.45,7353,west2021.mtx,HLL,OpenMP,0.28645
31,-1,32,5.952e-05,247.09,7353,west2021.mtx,HLL,OpenMP,0.24709
32,-1,32,6.145e-05,239.33,7353,west2021.mtx,HLL,OpenMP,0.23933000000000001
33,-1,32,6.625e-05,221.98,7353,west2021.mtx,HLL,OpenMP,0.22197999999999998
